"taxa","datasetID","site","system","nTime","spRichTotal","spRichCore33","spRichTrans33","propCore33","color","pch","abbrev","level_trans","pTrans"
"Bird",308,"Tecumseh","Terrestrial",9,20,6,12,0.3,"#1D6A9B",16,"Bi","propTrans25",0.5
"Bird",308,"Tillotson","Terrestrial",6,17,4,13,0.235294117647059,"#1D6A9B",16,"Bi","propTrans25",0.705882352941177
"Bird",308,"Twin NY","Terrestrial",9,22,9,10,0.409090909090909,"#1D6A9B",16,"Bi","propTrans25",0.409090909090909
"Bird",308,"Santanoni","Terrestrial",9,29,6,20,0.206896551724138,"#1D6A9B",16,"Bi","propTrans25",0.551724137931034
"Bird",47,"Redvers","Terrestrial",26,13,10,1,0.769230769230769,"#1D6A9B",16,"Bi","propTrans25",0.0769230769230769
"Bird",308,"Plateau","Terrestrial",10,21,5,8,0.238095238095238,"#1D6A9B",16,"Bi","propTrans25",0.285714285714286
"Bird",308,"Ranch Brook","Terrestrial",9,21,5,9,0.238095238095238,"#1D6A9B",16,"Bi","propTrans25",0.285714285714286
"Bird",308,"Stratton","Terrestrial",10,20,5,11,0.25,"#1D6A9B",16,"Bi","propTrans25",0.4
"Bird",287,"Konza_2","Terrestrial",21,85,5,70,0.0588235294117647,"#1D6A9B",16,"Bi","propTrans25",0.764705882352941
"Bird",276,"EL VERDE","Terrestrial",16,26,12,10,0.461538461538462,"#1D6A9B",16,"Bi","propTrans25",0.384615384615385
"Bird",308,"Hunger","Terrestrial",11,26,4,18,0.153846153846154,"#1D6A9B",16,"Bi","propTrans25",0.461538461538462
"Bird",263,"1","Terrestrial",29,16,4,10,0.25,"#1D6A9B",16,"Bi","propTrans25",0.5625
"Bird",308,"Vanderwhacker","Terrestrial",6,18,3,15,0.166666666666667,"#1D6A9B",16,"Bi","propTrans25",0.5
"Bird",308,"Westmore","Terrestrial",11,32,4,18,0.125,"#1D6A9B",16,"Bi","propTrans25",0.4375
"Bird",308,"Wolf","Terrestrial",7,24,5,11,0.208333333333333,"#1D6A9B",16,"Bi","propTrans25",0.333333333333333
"Bird",308,"Wright","Terrestrial",7,26,5,19,0.192307692307692,"#1D6A9B",16,"Bi","propTrans25",0.538461538461538
"Bird",228,"mk","Terrestrial",15,33,17,10,0.515151515151515,"#1D6A9B",16,"Bi","propTrans25",0.242424242424242
"Bird",308,"Shrewsbury","Terrestrial",6,14,5,6,0.357142857142857,"#1D6A9B",16,"Bi","propTrans25",0.428571428571429
"Bird",308,"Snow","Terrestrial",9,25,9,11,0.36,"#1D6A9B",16,"Bi","propTrans25",0.28
"Bird",308,"Stark","Terrestrial",10,29,4,18,0.137931034482759,"#1D6A9B",16,"Bi","propTrans25",0.551724137931034
"Bird",287,"Konza_18","Terrestrial",20,93,5,74,0.0537634408602151,"#1D6A9B",16,"Bi","propTrans25",0.774193548387097
"Bird",308,"Equinox","Terrestrial",9,22,5,13,0.227272727272727,"#1D6A9B",16,"Bi","propTrans25",0.5
"Bird",287,"Konza_3","Terrestrial",21,76,3,62,0.0394736842105263,"#1D6A9B",16,"Bi","propTrans25",0.776315789473684
"Bird",287,"Konza_4","Terrestrial",16,55,3,43,0.0545454545454545,"#1D6A9B",16,"Bi","propTrans25",0.745454545454545
"Bird",287,"Konza_5","Terrestrial",12,26,4,17,0.153846153846154,"#1D6A9B",16,"Bi","propTrans25",0.576923076923077
"Bird",287,"Konza_1","Terrestrial",23,98,6,77,0.0612244897959184,"#1D6A9B",16,"Bi","propTrans25",0.724489795918367
"Bird",287,"Konza_10","Terrestrial",21,94,6,75,0.0638297872340425,"#1D6A9B",16,"Bi","propTrans25",0.765957446808511
"Bird",287,"Konza_12","Terrestrial",21,64,4,52,0.0625,"#1D6A9B",16,"Bi","propTrans25",0.78125
"Bird",287,"Konza_13","Terrestrial",19,86,4,71,0.0465116279069767,"#1D6A9B",16,"Bi","propTrans25",0.732558139534884
"Bird",287,"Konza_14","Terrestrial",22,79,3,66,0.0379746835443038,"#1D6A9B",16,"Bi","propTrans25",0.784810126582278
"Bird",287,"Konza_15","Terrestrial",24,112,11,85,0.0982142857142857,"#1D6A9B",16,"Bi","propTrans25",0.6875
"Bird",287,"Konza_16","Terrestrial",22,113,9,86,0.079646017699115,"#1D6A9B",16,"Bi","propTrans25",0.743362831858407
"Bird",287,"Konza_17","Terrestrial",23,107,6,84,0.0560747663551402,"#1D6A9B",16,"Bi","propTrans25",0.719626168224299
"Bird",301,"1","Terrestrial",25,53,22,14,0.415094339622642,"#1D6A9B",16,"Bi","propTrans25",0.188679245283019
"Bird",266,"1","Terrestrial",37,35,15,18,0.428571428571429,"#1D6A9B",16,"Bi","propTrans25",0.485714285714286
"Bird",308,"Gillespie Peak","Terrestrial",6,17,4,12,0.235294117647059,"#1D6A9B",16,"Bi","propTrans25",0.411764705882353
"Bird",308,"Adams","Terrestrial",6,16,4,11,0.25,"#1D6A9B",16,"Bi","propTrans25",0.4375
"Bird",308,"Baldpate","Terrestrial",9,19,5,9,0.263157894736842,"#1D6A9B",16,"Bi","propTrans25",0.421052631578947
"Bird",287,"Konza_6","Terrestrial",19,68,2,55,0.0294117647058824,"#1D6A9B",16,"Bi","propTrans25",0.764705882352941
"Bird",287,"Konza_8","Terrestrial",18,55,4,45,0.0727272727272727,"#1D6A9B",16,"Bi","propTrans25",0.745454545454545
"Bird",287,"Konza_9","Terrestrial",19,54,3,45,0.0555555555555556,"#1D6A9B",16,"Bi","propTrans25",0.759259259259259
"Bird",226,"d226_ew","Terrestrial",29,45,29,9,0.644444444444444,"#1D6A9B",16,"Bi","propTrans25",0.2
"Bird",228,"hb","Terrestrial",42,34,19,7,0.558823529411765,"#1D6A9B",16,"Bi","propTrans25",0.147058823529412
"Bird",298,"1","Terrestrial",44,60,19,29,0.316666666666667,"#1D6A9B",16,"Bi","propTrans25",0.433333333333333
"Bird",228,"rp","Terrestrial",15,31,18,7,0.580645161290323,"#1D6A9B",16,"Bi","propTrans25",0.193548387096774
"Bird",228,"sm","Terrestrial",15,27,16,7,0.592592592592593,"#1D6A9B",16,"Bi","propTrans25",0.148148148148148
"Bird",308,"East","Terrestrial",6,26,11,12,0.423076923076923,"#1D6A9B",16,"Bi","propTrans25",0.307692307692308
"Bird",308,"Jackson","Terrestrial",6,15,3,11,0.2,"#1D6A9B",16,"Bi","propTrans25",0.6
"Bird",267,"1","Terrestrial",22,20,7,8,0.35,"#1D6A9B",16,"Bi","propTrans25",0.4
"Bird",308,"Greylock","Terrestrial",6,25,6,18,0.24,"#1D6A9B",16,"Bi","propTrans25",0.44
"Bird",269,"K1","Terrestrial",38,26,10,15,0.384615384615385,"#1D6A9B",16,"Bi","propTrans25",0.5
"Bird",264,"ms","Terrestrial",40,50,29,17,0.58,"#1D6A9B",16,"Bi","propTrans25",0.3
"Bird",264,"cm","Terrestrial",40,50,29,13,0.58,"#1D6A9B",16,"Bi","propTrans25",0.22
"Bird",264,"k","Terrestrial",40,76,40,21,0.526315789473684,"#1D6A9B",16,"Bi","propTrans25",0.25
"Bird",264,"l","Terrestrial",37,56,34,18,0.607142857142857,"#1D6A9B",16,"Bi","propTrans25",0.267857142857143
"Bird",265,"1","Terrestrial",57,41,18,19,0.439024390243902,"#1D6A9B",16,"Bi","propTrans25",0.341463414634146
"Bird",264,"ne","Terrestrial",40,54,26,17,0.481481481481481,"#1D6A9B",16,"Bi","propTrans25",0.277777777777778
"Bird",264,"nw","Terrestrial",40,55,30,18,0.545454545454545,"#1D6A9B",16,"Bi","propTrans25",0.290909090909091
"Bird",264,"w","Terrestrial",40,66,33,22,0.5,"#1D6A9B",16,"Bi","propTrans25",0.287878787878788
"Bird",272,"1","Terrestrial",12,33,24,4,0.727272727272727,"#1D6A9B",16,"Bi","propTrans25",0.0909090909090909
"Bird",269,"K2","Terrestrial",38,19,6,10,0.315789473684211,"#1D6A9B",16,"Bi","propTrans25",0.526315789473684
"Bird",269,"OA","Terrestrial",11,23,7,11,0.304347826086957,"#1D6A9B",16,"Bi","propTrans25",0.391304347826087
"Bird",268,"1","Terrestrial",27,33,16,10,0.484848484848485,"#1D6A9B",16,"Bi","propTrans25",0.242424242424242
"Bird",299,"1","Terrestrial",48,48,14,23,0.291666666666667,"#1D6A9B",16,"Bi","propTrans25",0.458333333333333
"Bird",308,"Burke","Terrestrial",10,26,4,12,0.153846153846154,"#1D6A9B",16,"Bi","propTrans25",0.346153846153846
"Bird",308,"Camels","Terrestrial",8,13,5,3,0.384615384615385,"#1D6A9B",16,"Bi","propTrans25",0.230769230769231
"Bird",269,"PAL","Terrestrial",12,24,8,12,0.333333333333333,"#1D6A9B",16,"Bi","propTrans25",0.375
"Bird",308,"Big Squaw","Terrestrial",6,26,4,18,0.153846153846154,"#1D6A9B",16,"Bi","propTrans25",0.5
"Bird",300,"upland","Terrestrial",6,34,27,2,0.794117647058823,"#1D6A9B",16,"Bi","propTrans25",0.0294117647058824
"Bird",308,"Old Speck","Terrestrial",10,22,4,14,0.181818181818182,"#1D6A9B",16,"Bi","propTrans25",0.5
"Bird",308,"Castle","Terrestrial",7,19,3,14,0.157894736842105,"#1D6A9B",16,"Bi","propTrans25",0.526315789473684
"Bird",308,"Blue Mountain","Terrestrial",6,29,11,13,0.379310344827586,"#1D6A9B",16,"Bi","propTrans25",0.310344827586207
"Bird",308,"Dixville","Terrestrial",7,26,5,12,0.192307692307692,"#1D6A9B",16,"Bi","propTrans25",0.346153846153846
"Bird",308,"Bear Head","Terrestrial",8,10,5,3,0.5,"#1D6A9B",16,"Bi","propTrans25",0.3
"Bird",308,"Cube","Terrestrial",9,18,7,8,0.388888888888889,"#1D6A9B",16,"Bi","propTrans25",0.388888888888889
"Bird",308,"Mansfield","Terrestrial",10,18,5,8,0.277777777777778,"#1D6A9B",16,"Bi","propTrans25",0.444444444444444
"Bird",308,"Pillsbury","Terrestrial",7,29,13,12,0.448275862068966,"#1D6A9B",16,"Bi","propTrans25",0.241379310344828
"Bird",308,"Katahdin","Terrestrial",6,17,4,13,0.235294117647059,"#1D6A9B",16,"Bi","propTrans25",0.705882352941177
"Fish",242,"5","Marine",21,24,7,11,0.291666666666667,"turquoise2",3,"F","propTrans25",0.333333333333333
"Fish",246,"26","Marine",7,42,19,18,0.452380952380952,"turquoise2",3,"F","propTrans25",0.285714285714286
"Fish",246,"25","Marine",7,33,19,10,0.575757575757576,"turquoise2",3,"F","propTrans25",0.181818181818182
"Fish",261,"1","Freshwater",12,49,16,27,0.326530612244898,"turquoise2",3,"F","propTrans25",0.510204081632653
"Fish",246,"23","Marine",7,36,19,11,0.527777777777778,"turquoise2",3,"F","propTrans25",0.25
"Fish",246,"24","Marine",7,32,19,5,0.59375,"turquoise2",3,"F","propTrans25",0.0625
"Fish",246,"28","Marine",7,41,18,14,0.439024390243902,"turquoise2",3,"F","propTrans25",0.292682926829268
"Fish",246,"29","Marine",7,36,18,12,0.5,"turquoise2",3,"F","propTrans25",0.277777777777778
"Fish",248,"maxgrain_ABUR_1","Marine",11,26,1,19,0.0384615384615385,"turquoise2",3,"F","propTrans25",0.692307692307692
"Fish",246,"27","Marine",7,36,19,10,0.527777777777778,"turquoise2",3,"F","propTrans25",0.194444444444444
"Fish",246,"32","Marine",7,33,16,11,0.484848484848485,"turquoise2",3,"F","propTrans25",0.212121212121212
"Fish",246,"36","Marine",7,35,7,19,0.2,"turquoise2",3,"F","propTrans25",0.314285714285714
"Fish",246,"30","Marine",7,28,16,11,0.571428571428571,"turquoise2",3,"F","propTrans25",0.107142857142857
"Fish",295,"AL","Freshwater",30,29,7,19,0.241379310344828,"turquoise2",3,"F","propTrans25",0.620689655172414
"Fish",246,"16","Marine",16,43,12,24,0.27906976744186,"turquoise2",3,"F","propTrans25",0.511627906976744
"Fish",295,"CR","Freshwater",30,19,4,13,0.210526315789474,"turquoise2",3,"F","propTrans25",0.684210526315789
"Fish",246,"37","Marine",7,38,16,17,0.421052631578947,"turquoise2",3,"F","propTrans25",0.315789473684211
"Fish",295,"ME","Freshwater",17,33,5,23,0.151515151515152,"turquoise2",3,"F","propTrans25",0.696969696969697
"Fish",295,"BM","Freshwater",28,25,9,14,0.36,"turquoise2",3,"F","propTrans25",0.48
"Fish",295,"SP","Freshwater",30,18,4,11,0.222222222222222,"turquoise2",3,"F","propTrans25",0.555555555555556
"Fish",295,"FI","Freshwater",17,19,3,10,0.157894736842105,"turquoise2",3,"F","propTrans25",0.526315789473684
"Fish",246,"33","Marine",7,32,16,9,0.5,"turquoise2",3,"F","propTrans25",0.21875
"Fish",246,"22","Marine",7,35,18,10,0.514285714285714,"turquoise2",3,"F","propTrans25",0.2
"Fish",246,"35","Marine",7,33,10,17,0.303030303030303,"turquoise2",3,"F","propTrans25",0.303030303030303
"Fish",242,"3","Marine",21,24,2,18,0.0833333333333333,"turquoise2",3,"F","propTrans25",0.625
"Fish",242,"4","Marine",23,28,9,16,0.321428571428571,"turquoise2",3,"F","propTrans25",0.464285714285714
"Fish",246,"4","Marine",16,41,18,15,0.439024390243902,"turquoise2",3,"F","propTrans25",0.365853658536585
"Fish",242,"6","Marine",20,23,4,12,0.173913043478261,"turquoise2",3,"F","propTrans25",0.521739130434783
"Fish",248,"maxgrain_ABUR_2","Marine",11,16,0,12,0,"turquoise2",3,"F","propTrans25",0.6875
"Fish",248,"maxgrain_AHND_1","Marine",10,20,1,17,0.05,"turquoise2",3,"F","propTrans25",0.8
"Fish",248,"maxgrain_AHND_2","Marine",12,26,3,19,0.115384615384615,"turquoise2",3,"F","propTrans25",0.5
"Fish",246,"31","Marine",7,30,15,7,0.5,"turquoise2",3,"F","propTrans25",0.1
"Fish",248,"maxgrain_AQUE_2","Marine",11,24,4,15,0.166666666666667,"turquoise2",3,"F","propTrans25",0.5
"Fish",295,"TR","Freshwater",30,31,8,18,0.258064516129032,"turquoise2",3,"F","propTrans25",0.483870967741935
"Fish",248,"maxgrain_AQUE_4","Marine",12,31,3,21,0.0967741935483871,"turquoise2",3,"F","propTrans25",0.580645161290323
"Fish",246,"34","Marine",7,33,17,11,0.515151515151515,"turquoise2",3,"F","propTrans25",0.212121212121212
"Fish",248,"maxgrain_AQUE_6","Marine",11,28,2,20,0.0714285714285714,"turquoise2",3,"F","propTrans25",0.642857142857143
"Fish",248,"maxgrain_BULL_1","Marine",12,20,1,18,0.05,"turquoise2",3,"F","propTrans25",0.75
"Fish",248,"maxgrain_BULL_3","Marine",12,23,0,21,0,"turquoise2",3,"F","propTrans25",0.869565217391304
"Fish",248,"maxgrain_BULL_6","Marine",13,20,0,18,0,"turquoise2",3,"F","propTrans25",0.8
"Fish",248,"maxgrain_CARP_1","Marine",13,21,2,14,0.0952380952380952,"turquoise2",3,"F","propTrans25",0.476190476190476
"Fish",248,"maxgrain_CARP_2","Marine",11,20,1,17,0.05,"turquoise2",3,"F","propTrans25",0.7
"Fish",248,"maxgrain_CARP_3","Marine",12,22,1,18,0.0454545454545455,"turquoise2",3,"F","propTrans25",0.681818181818182
"Fish",248,"maxgrain_CARP_4","Marine",11,20,2,16,0.1,"turquoise2",3,"F","propTrans25",0.75
"Fish",295,"MO","Freshwater",15,30,5,22,0.166666666666667,"turquoise2",3,"F","propTrans25",0.533333333333333
"Fish",248,"maxgrain_CARP_6","Marine",13,12,0,9,0,"turquoise2",3,"F","propTrans25",0.583333333333333
"Fish",248,"maxgrain_AQUE_3","Marine",12,22,3,14,0.136363636363636,"turquoise2",3,"F","propTrans25",0.409090909090909
"Fish",248,"maxgrain_CARP_8","Marine",12,18,0,15,0,"turquoise2",3,"F","propTrans25",0.833333333333333
"Fish",248,"maxgrain_AQUE_5","Marine",12,26,2,20,0.0769230769230769,"turquoise2",3,"F","propTrans25",0.769230769230769
"Fish",296,"AL","Freshwater",18,30,14,14,0.466666666666667,"turquoise2",3,"F","propTrans25",0.433333333333333
"Fish",296,"BM","Freshwater",17,27,8,16,0.296296296296296,"turquoise2",3,"F","propTrans25",0.555555555555556
"Fish",296,"FI","Freshwater",16,23,11,10,0.478260869565217,"turquoise2",3,"F","propTrans25",0.391304347826087
"Fish",296,"ME","Freshwater",16,34,15,12,0.441176470588235,"turquoise2",3,"F","propTrans25",0.323529411764706
"Fish",296,"MO","Freshwater",16,34,13,12,0.382352941176471,"turquoise2",3,"F","propTrans25",0.352941176470588
"Fish",296,"SP","Freshwater",18,23,7,15,0.304347826086957,"turquoise2",3,"F","propTrans25",0.521739130434783
"Fish",296,"TR","Freshwater",18,25,7,13,0.28,"turquoise2",3,"F","propTrans25",0.44
"Fish",296,"WI","Freshwater",16,26,12,10,0.461538461538462,"turquoise2",3,"F","propTrans25",0.384615384615385
"Fish",248,"maxgrain_CARP_5","Marine",12,15,1,12,0.0666666666666667,"turquoise2",3,"F","propTrans25",0.733333333333333
"Fish",323,"Lower Winters Run","Freshwater",5,42,23,8,0.547619047619048,"turquoise2",3,"F","propTrans25",0.19047619047619
"Fish",248,"maxgrain_CARP_7","Marine",13,16,0,12,0,"turquoise2",3,"F","propTrans25",0.6875
"Fish",323,"Nanjemoy Creek","Freshwater",8,27,10,8,0.37037037037037,"turquoise2",3,"F","propTrans25",0.296296296296296
"Fish",295,"WI","Freshwater",16,21,3,13,0.142857142857143,"turquoise2",3,"F","propTrans25",0.619047619047619
"Fish",242,"1","Marine",23,26,2,16,0.0769230769230769,"turquoise2",3,"F","propTrans25",0.615384615384615
"Fish",242,"2","Marine",21,22,2,14,0.0909090909090909,"turquoise2",3,"F","propTrans25",0.5
"Fish",323,"Patuxent River lower","Freshwater",5,25,7,11,0.28,"turquoise2",3,"F","propTrans25",0.44
"Fish",323,"Patuxent River middle","Freshwater",4,19,4,7,0.210526315789474,"turquoise2",3,"F","propTrans25",0.368421052631579
"Fish",323,"Patuxent River upper","Freshwater",4,34,11,13,0.323529411764706,"turquoise2",3,"F","propTrans25",0.382352941176471
"Fish",323,"Piscataway Creek","Freshwater",6,39,17,16,0.435897435897436,"turquoise2",3,"F","propTrans25",0.333333333333333
"Fish",323,"Port Tobacco River","Freshwater",2,8,5,0,0.625,"turquoise2",3,"F","propTrans25",0
"Fish",323,"Potomac River L N Branch","Freshwater",3,24,9,15,0.375,"turquoise2",3,"F","propTrans25",0
"Fish",323,"Potomac River M tidal","Freshwater",4,24,8,9,0.333333333333333,"turquoise2",3,"F","propTrans25",0.375
"Fish",248,"maxgrain_AQUE_1","Marine",12,20,1,17,0.05,"turquoise2",3,"F","propTrans25",0.75
"Fish",246,"10","Marine",16,44,10,26,0.227272727272727,"turquoise2",3,"F","propTrans25",0.431818181818182
"Fish",246,"11","Marine",16,41,15,20,0.365853658536585,"turquoise2",3,"F","propTrans25",0.439024390243902
"Fish",246,"12","Marine",16,42,16,17,0.380952380952381,"turquoise2",3,"F","propTrans25",0.357142857142857
"Fish",246,"13","Marine",16,44,17,20,0.386363636363636,"turquoise2",3,"F","propTrans25",0.386363636363636
"Fish",246,"14","Marine",16,34,6,20,0.176470588235294,"turquoise2",3,"F","propTrans25",0.558823529411765
"Fish",246,"15","Marine",16,38,11,23,0.289473684210526,"turquoise2",3,"F","propTrans25",0.578947368421053
"Fish",294,"SP","Freshwater",15,19,5,10,0.263157894736842,"turquoise2",3,"F","propTrans25",0.421052631578947
"Fish",294,"TR","Freshwater",15,32,11,17,0.34375,"turquoise2",3,"F","propTrans25",0.46875
"Fish",294,"WI","Freshwater",12,22,9,12,0.409090909090909,"turquoise2",3,"F","propTrans25",0.545454545454545
"Fish",323,"Antietam Creek","Freshwater",3,28,16,12,0.571428571428571,"turquoise2",3,"F","propTrans25",0
"Fish",323,"Atkisson Reservoir","Freshwater",9,24,3,14,0.125,"turquoise2",3,"F","propTrans25",0.541666666666667
"Fish",323,"Breton Bay","Freshwater",3,17,11,6,0.647058823529412,"turquoise2",3,"F","propTrans25",0
"Fish",323,"Casselman River","Freshwater",8,27,4,14,0.148148148148148,"turquoise2",3,"F","propTrans25",0.518518518518518
"Fish",323,"Corsica River","Freshwater",9,25,11,10,0.44,"turquoise2",3,"F","propTrans25",0.28
"Fish",323,"Deer Creek","Freshwater",7,35,21,7,0.6,"turquoise2",3,"F","propTrans25",0.114285714285714
"Fish",323,"Fifteen Mile Creek","Freshwater",5,32,14,9,0.4375,"turquoise2",3,"F","propTrans25",0.28125
"Fish",323,"Furnace Bay","Freshwater",5,19,11,2,0.578947368421053,"turquoise2",3,"F","propTrans25",0.105263157894737
"Fish",323,"Gwynns Falls","Freshwater",4,24,12,4,0.5,"turquoise2",3,"F","propTrans25",0.166666666666667
"Fish",323,"Jones Falls","Freshwater",16,19,9,8,0.473684210526316,"turquoise2",3,"F","propTrans25",0.421052631578947
"Fish",323,"Liberty Reservoir","Freshwater",11,23,5,12,0.217391304347826,"turquoise2",3,"F","propTrans25",0.304347826086957
"Fish",323,"Little Gunpowder Falls","Freshwater",6,24,13,5,0.541666666666667,"turquoise2",3,"F","propTrans25",0.0833333333333333
"Fish",323,"Little Patuxent River","Freshwater",7,41,10,21,0.24390243902439,"turquoise2",3,"F","propTrans25",0.341463414634146
"Fish",323,"Little Youghiogheny R","Freshwater",4,13,4,4,0.307692307692308,"turquoise2",3,"F","propTrans25",0.307692307692308
"Fish",323,"Loch Raven Reservoir","Freshwater",5,24,7,8,0.291666666666667,"turquoise2",3,"F","propTrans25",0.333333333333333
"Fish",323,"Lower Chester River","Freshwater",3,12,10,2,0.833333333333333,"turquoise2",3,"F","propTrans25",0
"Fish",323,"Lower Monocacy River","Freshwater",7,37,7,21,0.189189189189189,"turquoise2",3,"F","propTrans25",0.324324324324324
"Fish",248,"maxgrain_NAPL_4","Marine",13,23,2,17,0.0869565217391304,"turquoise2",3,"F","propTrans25",0.695652173913043
"Fish",323,"Mattawoman Creek","Freshwater",8,33,15,7,0.454545454545455,"turquoise2",3,"F","propTrans25",0.212121212121212
"Fish",248,"maxgrain_NAPL_6","Marine",13,33,5,22,0.151515151515152,"turquoise2",3,"F","propTrans25",0.636363636363636
"Fish",323,"Nassawango Creek","Freshwater",12,25,16,5,0.64,"turquoise2",3,"F","propTrans25",0.16
"Fish",323,"Octoraro Creek","Freshwater",4,26,14,7,0.538461538461538,"turquoise2",3,"F","propTrans25",0.269230769230769
"Fish",323,"Patapsco River L N Br","Freshwater",9,35,14,12,0.4,"turquoise2",3,"F","propTrans25",0.228571428571429
"Fish",248,"maxgrain_SCDI_3","Marine",9,26,7,10,0.269230769230769,"turquoise2",3,"F","propTrans25",0.346153846153846
"Fish",248,"maxgrain_SCTW_2","Marine",9,27,9,14,0.333333333333333,"turquoise2",3,"F","propTrans25",0.481481481481481
"Fish",248,"maxgrain_SCTW_3","Marine",9,27,9,11,0.333333333333333,"turquoise2",3,"F","propTrans25",0.259259259259259
"Fish",250,"BCB","Freshwater",10,10,6,2,0.6,"turquoise2",3,"F","propTrans25",0.2
"Fish",250,"CC","Freshwater",9,13,7,5,0.538461538461538,"turquoise2",3,"F","propTrans25",0.307692307692308
"Fish",242,"7","Marine",7,10,2,5,0.2,"turquoise2",3,"F","propTrans25",0.4
